hour,is_weekend,sin_hour,cos_hour,lag_1,lag_12,lag_24,roll_mean_6,roll_std_6,roll_mean_12,roll_std_12,roll_mean_24,roll_std_24,roll_mean_48,roll_std_48,power_factor,reactive_power,voltage
0.0,0.18495159353440585,0.0,0.0,0.12826168015767261,0.011053289447540643,0.01621803714110611,0.2380844209802549,0.003737496307752054,0.15343965641090604,0.001526754031079694,0.06449395286903012,0.03184587608466482,0.0625188065899486,0.056269818157146795,0.7700207765512623,0.154218267050747,-0.04761041100039147
0.0,-0.08197103775618585,0.0,0.0,0.13212423375689214,0.008215221727295352,0.018567466088837425,0.21256231815590643,0.0018487456903610356,0.1261075330891688,-0.003512445595234631,0.05188923317370435,0.0271009507609234,0.04661285422715628,0.04478425040412633,0.7949454951884563,0.14863668013710826,-0.038173839686669486
0.0,-0.08006348997754237,0.0,0.0,0.13147038992993115,0.007042148452474757,0.017470998389846663,0.2113381319657158,0.001979635482374845,0.123743031683321,-0.004080351650680857,0.05348828179009196,0.027477630016629374,0.046872566535902514,0.04383379121160585,0.7831003346460819,0.15140683216463263,-0.03843931305142824
0.0,-0.08306162454609947,0.0,0.0,0.12202926943218799,0.008742375119074048,0.01865346410822511,0.21480555914245258,-0.0002900177294371004,0.13065572848143467,-0.0012739122063895772,0.05277009140272603,0.029518815639860464,0.0479100113505352,0.04750812620450651,0.7873366766015193,0.19836315428574736,-0.03828705838836879
0.0,-0.08119967343998453,0.0,0.0,0.12427133171004219,0.007521438204348375,0.02238268731383579,0.21193211736403098,0.00028585656458729436,0.12764201191288507,-0.002191333821373889,0.051162601057076616,0.028942047504421906,0.04744491133312722,0.043340128380746586,0.7880362243181911,0.16419498719576567,-0.039823897808654224
0.0,-0.08115333137028115,0.0,0.0,0.11978488909747045,0.009300855140987479,0.019450547302280997,0.2100830008878326,0.0016583967219915435,0.12514218740758784,-0.001962646039047535,0.05089405776225541,0.029114198038377566,0.0468679563275319,0.04467794449730187,0.7935763789810882,0.158840043229355,-0.039732203281955966
0.0,0.1868173875717256,0.0,0.0,0.1274497755369981,0.01398514266830152,0.01279648729223052,0.24063460973317222,0.0015913384535659787,0.15027878277308696,0.003948225589449011,0.06215326704443804,0.032956521020875845,0.05741017036963037,0.05984410540695384,0.7733610346000291,0.20617829970011314,-0.047417375338706186
0.0,0.184854673472241,0.0,0.0,0.11320115984451845,0.014168511835125434,0.015962545539195398,0.2400867757236035,7.906367583530216e-06,0.14802307811828921,0.0019754685368362293,0.05871408027158981,0.03161006013082558,0.060925493107880764,0.0614652869870075,0.7709405220084372,0.20678319675549783,-0.04747662484791352
0.0,-0.08351870046549303,0.0,0.0,0.11970674793082368,0.010451252492036437,0.022283131684986395,0.21134324782178077,0.000674311976413394,0.12418470805626074,-0.0001276511306877974,0.049488381469694386,0.02937645818431714,0.0494785093227649,0.046089872868022706,0.7994869445767395,0.19875477101716113,-0.04062140905243494
0.0,-0.08323331936352935,0.0,0.0,0.12126294000161512,0.0152666033226223,0.02065621041644203,0.21554483576050296,3.6385273166327955e-05,0.12640399767070734,-0.0016575177856409922,0.048426456676045275,0.02879776329614883,0.050106432931967135,0.04653924460555101,0.7907817216752409,0.20732389638630375,-0.0418867465233273
0.0,-0.0827417084788599,0.0,0.0,0.12204670731151178,0.008249971372225485,0.02042381713551512,0.21221361277192577,0.00152570303848802,0.12022757011010261,-0.0030409748827061834,0.04426073098686842,0.030101174828574145,0.047397465224884604,0.044836457042493186,0.7907250521757403,0.170590070684262,-0.037902054800676405
0.0,-0.08197309888019007,0.0,0.0,0.12042099763906428,0.0105945113177359,0.019926170669940024,0.21063837606375113,0.0004611530320387453,0.12390535907650664,-0.0009230791392322757,0.04372809103200269,0.027853060451488006,0.046946409377889325,0.04776426244494521,0.7994144105221747,0.19735279041616507,-0.039762158992426556
0.0,-0.08383061265845133,0.0,0.0,0.1209720990276831,0.009853516563436847,0.020569116474575117,0.21072760150101097,0.0004076813673847535,0.12296348320366436,-0.0008703834863961441,0.04303969598695608,0.02882264582522875,0.046718423519941835,0.047232926638740305,0.7968591907695055,0.19881148437062343,-0.03975700135122329
0.0,0.1857048751899411,0.0,0.0,0.12805641586383398,0.012080859960309956,0.01589247044449096,0.23965653107035462,-0.0015078211064053833,0.15195347556100056,0.0051541147791378675,0.05637839914468706,0.0322849399617673,0.06166703122877385,0.05768951081188737,0.7735776615961741,0.21040146612881544,-0.048970384987495494
0.0,0.18268959412653266,0.0,0.0,0.12760165262247083,0.012743669329467716,0.012688784068641455,0.23906237233483904,-0.0011782673083070257,0.15262080027454497,0.005221505861007061,0.05305630523070876,0.03286942069933028,0.0616181995263457,0.05821541884368629,0.7762682145759362,0.2053645835873072,-0.048491325076283086
